"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"Yp[1,1]",1.05276179533333,0.198476104998678,0.666626069188919,0.926063241426422,1.05332499571595,1.1847899998734,1.44209032000589,1.00018753870629,1500
"Yp[2,1]",1.05680640533333,0.196623348421432,0.670221879268134,0.931875997160396,1.05743499904249,1.18779498607878,1.4422930094211,1.00019549934244,1500
"Yp[3,1]",1.060850922,0.194788896476461,0.677507244617919,0.9372572499991,1.06058499989393,1.19087499291547,1.44239377389305,1.00020484154425,1500
"Yp[4,1]",1.064895516,0.192973597497004,0.683325387282621,0.942761745317022,1.06386499660436,1.19382744591395,1.44223179915638,1.00021565132079,1500
"Yp[5,1]",1.06894013866667,0.19117801423459,0.691214721855362,0.94811374825082,1.06700499736412,1.1970674990524,1.44228599502038,1.00022798312966,1500
"Yp[6,1]",1.07298463866667,0.189402399305325,0.700396870732874,0.953811490553321,1.07080999084805,1.19985999799986,1.4405572292179,1.00024192464904,1500
"Yp[7,1]",1.077029258,0.187647633085486,0.709383340274281,0.958417435168161,1.07496,1.20332499473372,1.44027194074198,1.00025754200315,1500
"Yp[8,1]",1.081073828,0.185914186625264,0.715361949765984,0.963461985947261,1.07896499859819,1.20609499996891,1.44156556598276,1.00027490379001,1500
"Yp[9,1]",1.085118522,0.184202660626829,0.721336976497515,0.968638745442136,1.0830299995845,1.20828499996896,1.44511668469188,1.00029411650655,1500
"Yp[10,1]",1.08916304066667,0.182513565426272,0.72724848181329,0.972893248542077,1.08762499585105,1.21035992256503,1.4459484893014,1.00031521233643,1500
"Yp[11,1]",1.09320767266667,0.180847856468321,0.734023499932053,0.978549212328193,1.09228499495324,1.21302247829344,1.44576079451616,1.00033826818396,1500
"Yp[12,1]",1.09725223333333,0.179205699087657,0.742760047662584,0.984920844954609,1.09550999981744,1.21719997227698,1.44488347759386,1.00036338848122,1500
"Yp[13,1]",1.10129680866667,0.177588167243998,0.750816349796047,0.99061274586581,1.09985999545397,1.21996,1.4458788839571,1.00039062923642,1500
"Yp[14,1]",1.10534138133333,0.175995706862021,0.756322789263627,0.995152999975883,1.1042999645024,1.2225149776416,1.44588689941183,1.00042006680655,1500
"Yp[15,1]",1.10938591666667,0.174429174814179,0.760571336174515,0.998998249353491,1.1079499853784,1.22627479945018,1.44662718172602,1.00045181529538,1500
"Yp[16,1]",1.11343056066667,0.172888986538036,0.767389261429451,1.00498499906712,1.11272497302793,1.22966998780293,1.44587249913763,1.0004858772718,1500
"Yp[17,1]",1.11747513533333,0.171376347401311,0.774507673355242,1.0097474196737,1.11672483611676,1.23286499315674,1.445670999862,1.0005224010044,1500
"Yp[18,1]",1.12151972733333,0.169891568273441,0.784166082329988,1.01520999275945,1.12098495288741,1.23514248724226,1.44611174371433,1.00056141642475,1500
"Yp[19,1]",1.1255644,0.168435491934448,0.793065481036093,1.02049749594839,1.12653497335857,1.2374324753888,1.44726458299401,1.00060295292626,1500
"Yp[20,1]",1.129608826,0.167008738529325,0.801082932112082,1.02534498942922,1.12947999982293,1.24084249981112,1.44820454487091,1.00064718368141,1500
"Yp[21,1]",1.13365341133333,0.165612442556439,0.809100557684053,1.02921743417035,1.13319499910651,1.24410999409261,1.44903883494102,1.00069408565192,1500
"Yp[22,1]",1.13769794,0.164247056257228,0.816605693137561,1.0340449773305,1.13698999366749,1.24593746207643,1.4508304422114,1.00074380374359,1500
"Yp[23,1]",1.14174273466667,0.162913498600475,0.82372265705371,1.03871999480089,1.14110495082617,1.24914499996998,1.45307987839827,1.00079627923271,1500
"Yp[24,1]",1.14578732133333,0.16161251305498,0.831337562974321,1.04227749999101,1.14640498952159,1.25212249370368,1.45740251928606,1.00085157194339,1500
"Yp[25,1]",1.14983174333333,0.160344784763091,0.83907751782298,1.04733249956138,1.15175999722164,1.25491498132592,1.46172035723515,1.0009098791525,1500
